6305.983123861431,4.9999899139709,-3.0000009018258615,-6.9999997523133075,-3.00000108332345,1.9999812773823948,-24.99990389939773,14.999976918106354,34.9999344865772,14.999977802240789,-9.999888035963018,-9.000007120820277,-21.000009218991117,-9.000007526179862,5.99994668848843,-49.000005307778714,-21.000010465634734,13.999870911133959,-9.000008318051274,5.99994704251331,-3.999926044981494
4.9999899139709,0.9999999999761306,-2.4128008022316493e-13,-5.87967024396318e-13,-2.5061576405670416e-13,2.071560721537019e-13,-2.9483652997782142e-12,1.4645252025109048e-12,3.4684534708094414e-12,1.54578992012277e-12,-8.405186454020267e-13,-1.3094808551861032e-12,-1.9561134434595025e-12,-8.7519107162522e-13,5.658084134998025e-13,-5.213349538401886e-12,-1.9946687506577993e-12,1.27785159818353e-12,-1.337606915584859e-12,6.202848580206601e-13,-1.0443996917966307e-12
-3.0000009018258615,-2.4128008022316493e-13,0.9999999999749934,3.508803955783877e-13,1.5039944139980477e-13,-1.044253547158124e-13,1.677740799336659e-12,-8.183200831224047e-13,-1.9449978208172036e-12,-8.70325792412275e-13,4.642085658577894e-13,7.549533304759239e-13,1.0846477452284354e-12,4.850241117177877e-13,-3.110856299807055e-13,2.936397340402391e-12,1.1116968662372636e-12,-7.104880132857188e-13,7.729545234624797e-13,-3.507304877377957e-13,6.180400655757317e-13
-6.9999997523133075,-5.87967024396318e-13,3.508803955783877e-13,0.9999999999777699,3.805722486910674e-13,-2.6770646303448263e-13,4.0916187144887126e-12,-2.0233145067649964e-12,-4.793712113546101e-12,-2.1436866557667537e-12,1.1683883260338844e-12,1.8083152945587054e-12,2.705394937324137e-12,1.2066703004917166e-12,-7.844366877636723e-13,7.204176520311146e-12,2.7447481650799716e-12,-1.7587561240590003e-12,1.862610756327431e-12,-8.564174661764791e-13,1.4551326113806392e-12
-3.00000108332345,-2.5061576405670416e-13,1.5039944139980477e-13,3.805722486910674e-13,0.9999999999750915,-1.0474223553226072e-13,1.8032810682684367e-12,-9.001396719007113e-13,-2.1325385332489355e-12,-9.42474334113057e-13,5.203589975143906e-13,7.941793282517251e-13,1.2010626349094556e-12,5.377917389442876e-13,-3.488497514879768e-13,3.1859278722759177e-12,1.218575409250058e-12,-7.866321449282568e-13,8.044354316287715e-13,-3.748478247080409e-13,6.249545310729361e-13
1.9999812773823948,2.071560721537019e-13,-1.044253547158124e-13,-2.6770646303448263e-13,-1.0474223553226072e-13,0.9999999999745799,-1.21411890075061e-12,6.033086012291985e-13,1.4386518650069724e-12,6.409613372360055e-13,-3.521475111757283e-13,-5.308000409899278e-13,-8.112829682917874e-13,-3.641234204991418e-13,2.418235969184933e-13,-2.1504550794223043e-12,-8.268656758186227e-13,5.292438227496636e-13,-5.441336888358682e-13,2.486841408284797e-13,-4.0980141455637624e-13
-24.99990389939773,-2.9483652997782142e-12,1.677740799336659e-12,4.0916187144887126e-12,1.8032810682684367e-12,-1.21411890075061e-12,1.000000000041799,-8.706748076864362e-12,-2.0651231140461234e-11,-9.128329604389686e-12,5.141347926556454e-12,7.122050565506045e-12,1.1771098134600995e-11,5.211494100449215e-12,-3.3967079827087074e-12,3.042054850054036e-11,1.193408385321575e-11,-7.682622328641151e-12,7.286051489511814e-12,-3.654310876874519e-12,5.323657542841809e-12
14.999976918106354,1.4645252025109048e-12,-8.183200831224047e-13,-2.0233145067649964e-12,-9.001396719007113e-13,6.033086012291985e-13,-8.706748076864362e-12,0.9999999999909116,1.0239031084624982e-11,4.554819362445574e-12,-2.468747913304797e-12,-3.857195056745379e-12,-5.740164953124112e-12,-2.5594692246501957e-12,1.6600563036888196e-12,-1.5390106620633763e-11,-5.861762941189485e-12,3.752911687304891e-12,-3.967014085635795e-12,1.8220596523058716e-12,-3.1009742119161957e-12
34.9999344865772,3.4684534708094414e-12,-1.9449978208172036e-12,-4.793712113546101e-12,-2.1325385332489355e-12,1.4386518650069724e-12,-2.0651231140461234e-11,1.0239031084624982e-11,1.0000000000708722,1.082015548916259e-11,-5.8861870691922885e-12,-9.147990501036676e-12,-1.369151565625959e-11,-6.115146050240989e-12,3.968557849008537e-12,-3.6422412634046914e-11,-1.3914806532993466e-11,8.91346397418766e-12,-9.376349431367498e-12,4.328016998755419e-12,-7.290927109245076e-12
14.999977802240789,1.54578992012277e-12,-8.70325792412275e-13,-2.1436866557667537e-12,-9.42474334113057e-13,6.409613372360055e-13,-9.128329604389686e-12,4.554819362445574e-12,1.082015548916259e-11,0.9999999999929116,-2.6407104065394122e-12,-4.0219503432554456e-12,-6.1195352088872984e-12,-2.712164447123504e-12,1.7669572480845734e-12,-1.6200083286302968e-11,-6.187663217254963e-12,3.989159422271938e-12,-4.101698369904697e-12,1.9148260053090297e-12,-3.1666331302315833e-12
